filename,class_id,class_name,has_enemy,x_center,y_center,width,height,video_id,frame_idx,timestamp,confidence,auto_labeled,bbox_source,aug_type
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_7.png,1,player,1,0.370433,0.710944,0.175021,0.578113,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],30,1.000000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_8.png,1,player,1,0.370433,0.710944,0.175021,0.578113,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],30,1.000000,1.0000,False,manual_box,noise
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_9.png,1,player,1,0.316654,0.720137,0.175021,0.559725,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],30,1.000000,1.0000,False,manual_box,shift
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_10.png,1,player,1,0.370433,0.710944,0.175021,0.578113,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],30,1.000000,1.0000,False,manual_box,maskedpan
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_11.png,1,player,1,0.380204,0.727597,0.237043,0.544806,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],45,1.500000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_12.png,1,player,1,0.380204,0.727597,0.237043,0.544806,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],45,1.500000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_13.png,1,player,1,0.380204,0.727597,0.237043,0.544806,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],45,1.500000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_14.png,1,player,1,0.619796,0.727597,0.237043,0.544806,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],45,1.500000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_15.png,1,player,1,0.391837,0.719814,0.244296,0.560372,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],45,1.500000,1.0000,False,manual_box,zoom
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_16.png,1,player,1,0.373832,0.753767,0.198811,0.492466,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],60,2.000000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_17.png,1,player,1,0.373832,0.753767,0.198811,0.492466,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],60,2.000000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_18.png,1,player,1,0.373832,0.753767,0.198811,0.492466,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],60,2.000000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_19.png,1,player,1,0.373832,0.753767,0.198811,0.492466,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],60,2.000000,1.0000,False,manual_box,noise
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_20.png,1,player,1,0.626168,0.753767,0.198811,0.492466,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],60,2.000000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_21.png,1,player,1,0.390824,0.662966,0.214104,0.371134,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],75,2.500000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_22.png,1,player,1,0.390824,0.662966,0.214104,0.371134,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],75,2.500000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_23.png,1,player,1,0.390824,0.662966,0.214104,0.371134,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],75,2.500000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_24.png,1,player,1,0.609176,0.662966,0.214104,0.371134,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],75,2.500000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_25.png,1,player,1,0.427837,0.692807,0.214104,0.371134,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],75,2.500000,1.0000,False,manual_box,shift
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_26.png,1,player,1,0.395072,0.706582,0.242991,0.477399,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],90,3.000000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_27.png,1,player,1,0.395072,0.706582,0.242991,0.477399,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],90,3.000000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_28.png,1,player,1,0.395072,0.706582,0.242991,0.477399,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],90,3.000000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_29.png,1,player,1,0.604928,0.706582,0.242991,0.477399,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],90,3.000000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000_30.png,1,player,1,0.440380,0.669054,0.242991,0.477399,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],90,3.000000,1.0000,False,manual_box,shift
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000.png,0,enemy,1,0.564996,0.493259,0.091759,0.275971,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],0,0.000000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0000.png,1,player,1,0.388700,0.710151,0.162277,0.579699,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],0,0.000000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_2.png,1,player,1,0.330501,0.735527,0.231096,0.528945,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,noise
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_2.png,0,enemy,1,0.429907,0.475813,0.039082,0.139572,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,noise
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_2.png,0,enemy,1,0.748938,0.472641,0.087511,0.133228,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,noise
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_3.png,1,player,1,0.669499,0.735527,0.231096,0.528945,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_3.png,0,enemy,1,0.570093,0.475813,0.039082,0.139572,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_3.png,0,enemy,1,0.251062,0.472641,0.087511,0.133228,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_4.png,1,player,1,0.262849,0.796549,0.231096,0.406901,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,shift
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_4.png,0,enemy,1,0.362255,0.597857,0.039082,0.139572,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,shift
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_4.png,0,enemy,1,0.681286,0.594685,0.087511,0.133228,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,shift
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_5.png,1,player,1,0.330501,0.735527,0.231096,0.528945,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,maskedpan
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_5.png,0,enemy,1,0.442407,0.634146,0.039082,0.139572,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,maskedpan
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_5.png,0,enemy,1,0.761438,0.630974,0.087511,0.133228,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,maskedpan
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_6.png,0,enemy,1,0.262107,0.517843,0.092608,0.169707,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_6.png,0,enemy,1,0.615973,0.321967,0.066270,0.161776,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_6.png,0,enemy,1,0.793968,0.521015,0.055225,0.128469,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_6.png,0,enemy,1,0.844945,0.269627,0.055225,0.171293,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_6.png,1,player,1,0.405692,0.722046,0.204758,0.555908,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_7.png,0,enemy,1,0.262107,0.517843,0.092608,0.169707,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_7.png,0,enemy,1,0.615973,0.321967,0.066270,0.161776,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_7.png,0,enemy,1,0.793968,0.521015,0.055225,0.128469,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_7.png,0,enemy,1,0.844945,0.269627,0.055225,0.171293,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_7.png,1,player,1,0.405692,0.722046,0.204758,0.555908,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_8.png,0,enemy,1,0.262107,0.517843,0.092608,0.169707,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_8.png,0,enemy,1,0.615973,0.321967,0.066270,0.161776,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_8.png,0,enemy,1,0.793968,0.521015,0.055225,0.128469,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_8.png,0,enemy,1,0.844945,0.269627,0.055225,0.171293,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_8.png,1,player,1,0.405692,0.722046,0.204758,0.555908,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_9.png,0,enemy,1,0.737893,0.517843,0.092608,0.169707,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_9.png,0,enemy,1,0.384027,0.321967,0.066270,0.161776,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_9.png,0,enemy,1,0.206032,0.521015,0.055225,0.128469,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_9.png,0,enemy,1,0.155055,0.269627,0.055225,0.171293,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_9.png,1,player,1,0.594308,0.722046,0.204758,0.555908,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_10.png,0,enemy,1,0.245989,0.416434,0.092608,0.169707,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,shift
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_10.png,0,enemy,1,0.599855,0.220558,0.066270,0.161776,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,shift
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_10.png,0,enemy,1,0.777850,0.419606,0.055225,0.128469,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,shift
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_10.png,0,enemy,1,0.828827,0.168218,0.055225,0.171293,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,shift
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_10.png,1,player,1,0.389574,0.620637,0.204758,0.555908,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,shift
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_11.png,1,player,1,0.386151,0.551943,0.158879,0.406027,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],135,4.500000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_12.png,1,player,1,0.398046,0.674068,0.191164,0.577320,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],150,5.000000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_13.png,1,player,1,0.398046,0.674068,0.191164,0.577320,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],150,5.000000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_14.png,1,player,1,0.398046,0.674068,0.191164,0.577320,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],150,5.000000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_15.png,1,player,1,0.398046,0.674068,0.191164,0.577320,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],150,5.000000,1.0000,False,manual_box,noise
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_16.png,1,player,1,0.601954,0.674068,0.191164,0.577320,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],150,5.000000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_17.png,1,player,1,0.395497,0.717684,0.179269,0.556701,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],165,5.500000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_18.png,1,player,1,0.395497,0.717684,0.179269,0.556701,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],165,5.500000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_19.png,1,player,1,0.395497,0.717684,0.179269,0.556701,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],165,5.500000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_20.png,1,player,1,0.604503,0.717684,0.179269,0.556701,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],165,5.500000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_21.png,1,player,1,0.441183,0.592703,0.179269,0.556701,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],165,5.500000,1.0000,False,manual_box,shift
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_22.png,1,player,1,0.398046,0.695480,0.196262,0.547185,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],180,6.000000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_23.png,1,player,1,0.398046,0.695480,0.196262,0.547185,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],180,6.000000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_24.png,1,player,1,0.398046,0.695480,0.196262,0.547185,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],180,6.000000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_25.png,1,player,1,0.398046,0.695480,0.196262,0.547185,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],180,6.000000,1.0000,False,manual_box,noise
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_26.png,1,player,1,0.601954,0.695480,0.196262,0.547185,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],180,6.000000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_27.png,1,player,1,0.406542,0.659001,0.180969,0.597938,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],195,6.500000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_28.png,1,player,1,0.406542,0.659001,0.180969,0.597938,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],195,6.500000,1.0000,False,manual_box,brightness_0.7
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_29.png,1,player,1,0.406542,0.659001,0.180969,0.597938,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],195,6.500000,1.0000,False,manual_box,brightness_1.3
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_30.png,1,player,1,0.406542,0.659001,0.180969,0.597938,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],195,6.500000,1.0000,False,manual_box,noise
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001_31.png,1,player,1,0.593458,0.659001,0.180969,0.597938,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],195,6.500000,1.0000,False,manual_box,flip
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001.png,1,player,1,0.330501,0.735527,0.231096,0.528945,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,original
ka_alter_final_merged_Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_0001.png,0,enemy,1,0.429907,0.475813,0.039082,0.139572,ka_alter__final_merged__Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,original
